TEMP_ID,:LABEL,NAME_WESTERN,FAMILY_NAME_WESTERN,GIVEN_NAME_WESTERN,ALT_NAME_WESTERN,CHINESE_NAME_HANZI,CHINESE_ALT_NAME_HANZI,FAMILY_NAME_HANZI,GIVEN_NAME_HANZI,ALT_NAME_HANZI,CATEGORY,SUBCATEGORY,CHRISTIAN_TRADITION,GENDER,GENDER_SERVED,NATIONALITY,BIRTH_DATE,BIRTH_PLACE,DEATH_DATE,DEATH_PLACE,DEGREES,TITLES,OCCUPATION,NOTES,SOURCE
HBLT_014,Institution,True Model Library,,,,,,,,,Education,Library,Protestant,,M,,,,,,,,,START DATE: 1923: # OF BOOKS IN 1936: 1200: ANNUAL BUDGET: 200: ADDITIONAL NOTE: No librarian,HB_1936_220
HBLT_058,Institution,Truth Hall Academy Library,,,,,,,,,Education,Library,Protestant,,M,,,,,,,,,START DATE: 1921: # OF BOOKS IN 1936: 6679: ANNUAL BUDGET: 2018,HB_1936_221
HBLT_029,Institution,Tsun Teh Girls' School Library,,,Tsun Te Girls' School Library,,,,,,Education,Library,Protestant,,F,,,,,,,,,START DATE: 1933: # OF BOOKS IN 1936: 947: ANNUAL BUDGET: 280: ADDITIONAL NOTE: No librarian,HB_1936_223
HBLT_016,Institution,Tung Jen Middle School (Yongtai) Library,,,,,,,,,Education,Library,Protestant,,X,,,,,,,,,START DATE: 1910: # OF BOOKS IN 1936: 3050: ANNUAL BUDGET: 260: ADDITIONAL NOTE: No librarian,HB_1936_221
HBLT_020,Institution,Tung Jen School Library,,,,,,,,,Education,Library,Protestant,,X,,,,,,,,,START DATE: 1924: # OF BOOKS IN 1936: 14162: ANNUAL BUDGET: 1180: ADDITIONAL NOTE: No librarian,HB_1936_221
HBLT_114,Institution,Tzu Chu Siu Tao Yuan Library,,,,,,,,,Theological Seminary,Library,Protestant,,,,,,,,,,,# OF BOOKS IN 1936: 220: ANNUAL BUDGET: 20,HB_1936_225
HBLT_042,Institution,University of Nanking Library,,,,,,,,,Education,Library,Protestant,,X,,,,,,,,,START DATE: 1919: # OF BOOKS IN 1936: 132467: ANNUAL BUDGET: 22000,HB_1936_219
HBLT_044,Institution,University of Shanghai Library,,,,,,,,,Education,Library,Protestant,,X,,,,,,,,,START DATE: 1908: # OF BOOKS IN 1936: 79000: ANNUAL BUDGET: 13000,HB_1936_220
HBLT_045,Institution,University of Shanghai Downtown School of Commerce Library,,,,,,,,,Education,Library,Protestant,,X,,,,,,,,,START DATE: 1932: # OF BOOKS IN 1936: 5500: ANNUAL BUDGET: 1700,HB_1936_220
HBLT_024,Institution,University of Shanghai Middle School Library,,,,,,,,,Education,Library,Protestant,,M,,,,,,,,,START DATE: 1911: # OF BOOKS IN 1936: 12800: ANNUAL BUDGET: 2200: ADDITIONAL NOTE: No librarian,HB_1936_222
HBLT_026,Institution,Vincent Miller Academy Library,,,,,,,,,Education,Library,Protestant,,M,,,,,,,,,START DATE: 1916: # OF BOOKS IN 1936: 7050: ANNUAL BUDGET: 400: ADDITIONAL NOTE: No librarian,HB_1936_222
HBLT_048,Institution,Virginia School for Girls Library,,,,,,,,,Education,Library,Protestant,,F,,,,,,,,,START DATE: 1922: # OF BOOKS IN 1936: 5826: ANNUAL BUDGET: 200,HB_1936_220
HBLT_047,Institution,Wayland Academy Library,,,,,,,,,Education,Library,Protestant,,M,,,,,,,,,START DATE: 1929: # OF BOOKS IN 1936: 10932: ANNUAL BUDGET: 1200,HB_1936_220
HBLT_095,Institution,Wen Teh Girls' Middle School (Qingdao) Library,,,,,,,,,Education,Library,Protestant,,F,,,,,,,,,# OF BOOKS IN 1936: 1837: ANNUAL BUDGET: 340,HB_1936_223
HBLT_069,Institution,Wesley Middle School Library,,,,,,,,,Education,Library,Protestant,,M,,,,,,,,,START DATE: 1900: # OF BOOKS IN 1936: 30000: ANNUAL BUDGET: 980,HB_1936_222
HBLT_038,Institution,West China Union University Library,,,,,,,,,Education,Library,Protestant,,X,,,,,,,,,START DATE: 1910: # OF BOOKS IN 1936: 84.713: ANNUAL BUDGET: 13346,HB_1936_220
HBLT_051,Institution,Westminster College Library,,,Pei Yuan Library,,,,,,Education,Library,Protestant,,M,,,,,,,,,START DATE: 1931: # OF BOOKS IN 1936: 4500: ANNUAL BUDGET: 1180,HB_1936_220
HBLT_071,Institution,William Nast Academy Library,,,,,,,,,Education,Library,Protestant,,M,,,,,,,,,START DATE: 1908: # OF BOOKS IN 1936: 7452: ANNUAL BUDGET: 950,HB_1936_222
HBLT_012,Institution,Women's Christian Medical College Library,,,,,,,,,Education,Library,Protestant,,F,,,,,,,,,START DATE: 1924: # OF BOOKS IN 1936: 1222: ANNUAL BUDGET: 500: ADDITIONAL NOTE: No librarian,HB_1936_220
HBLT_098,Institution,Wuhu YMCA Library,,,,,,,,,Christian Institute,Library,Protestant,,,,,,,,,,,START DATE: 1921: # OF BOOKS IN 1936: 1200: ANNUAL BUDGET: 50,HB_1936_224
HBLT_064,Institution,Yali Union Middle School Library,,,,,,,,,Education,Library,Protestant,,M,,,,,,,,,START DATE: 1907: # OF BOOKS IN 1936: 27280: ANNUAL BUDGET: 600,HB_1936_221
HBLT_037,Institution,Yangtzepoo Social Center Library,,,,,,,,,Christian Institute,Library,Protestant,,,,,,,,,,,START DATE: 1933: # OF BOOKS IN 1936: 1885: ANNUAL BUDGET: 690,HB_1936_224
HBLT_082,Institution,Yao Chun School (Suzhou) Library,,,,,,,,,Education,Library,Protestant,,M,,,,,,,,,START DATE: 1912: # OF BOOKS IN 1936: 1600,HB_1936_222
HBLT_083,Institution,Yates Academy Library,,,,,,,,,Education,Library,Protestant,,M,,,,,,,,,START DATE: 1913: # OF BOOKS IN 1936: 11308: ANNUAL BUDGET: 700,HB_1936_222
HBLT_001,Institution,Yenching University Library,,,,,,,,,Education,Library,Protestant,,M,,,,,,,,,START DATE: 1919: # OF BOOKS IN 1936: 280583: ANNUAL BUDGET: 51319,HB_1936_219
HBLT_059,Institution,Yenching University Middle School Library,,,,,,,,,Education,Library,Protestant,,M,,,,,,,,,START DATE: 1932: # OF BOOKS IN 1936: 4500: ANNUAL BUDGET: 610,HB_1936_221
HBLT_039,Institution,YMCA Commercial College Library,,,,,,,,,Education,Library,Protestant,,X,,,,,,,,,START DATE: 1924: # OF BOOKS IN 1936: 5144: ANNUAL BUDGET: 1540,HB_1936_219
HBLT_089,Institution,YMCA Commercial School (Guangzhou) Library,,,,,,,,,Education,Library,Protestant,,M,,,,,,,,,START DATE: 1931: # OF BOOKS IN 1936: 6777: ANNUAL BUDGET: 21000,HB_1936_223
HBLT_060,Institution,Yu Ying School (Beijing) Library,,,Yu Ing School Library,,,,,,Education,Library,Protestant,,M,,,,,,,,,START DATE: 1924: # OF BOOKS IN 1936: 26500: ANNUAL BUDGET: 8000,HB_1936_221
HBLT_093,Institution,Yu Ying School (Taian) Library,,,,,,,,,Education,Library,Protestant,,X,,,,,,,,,START DATE: 1932: # OF BOOKS IN 1936: 3430: ANNUAL BUDGET: 640,HB_1936_223
TCE_300,CorporateEntity,Shanhaiguan District (MEC),,,,,,,,,,,,,,,,,,,,,,,
TCE_301,CorporateEntity,"Methodist Episcopal Church (North China Conference, Shandong Conference, Chengdu Conference, Chongqing Conference)",,,,,,,,,,,,,,,,,,,,,,,
TCE_302,CorporateEntity,North China Mission (SPG),,,,,,,,,,,,,,,,,,,,,,,
TCE_303,CorporateEntity,Chinese Globe Magazine (Wanguo Gongbao),,,"Church News (original name, changed in 1874)","萬國公報; 教會新報 (Jiaohui Xinbao, original name, changed in 1874)",,,,,Publishing Body,,,,,,,,,,,,,,
TCE_304,CorporateEntity,Anglo-Chinese School,,,,,,,,,Educational Body,,,,,,,,,,,,,,
TCE_305,CorporateEntity,American Baptist Missionary Union (ABMU),,,,,,,,,,,,,,,,,,,,,,,
TCE_306,CorporateEntity,International Missionary Council,,,,,,,,IMC,,,,,,,,,,,,,,,
TCE_307,CorporateEntity,Fellowship of Reconciliation,,,,,,,,,,,,,,,,,,,,,,,
TCE_308,CorporateEntity,Council of Higher Education of China,,,,,,,,,,,,,,,,,,,,,,,
TCE_309,CorporateEntity,Nanking International Relief Committee,,,,,,,,,,,,,,,,,,,,,,,
TCE_310,CorporateEntity,Southern Presbyterian,,,,,,,,,,,,,,,,,,,,,,,
TCE_311,CorporateEntity,Swedish Pentecostal,,,,,,,,,,,,,,,,,,,,,,,
TCE_312,CorporateEntity,Society for the Diffusion of Useful Knowledge,,,,,,,,SDUK,,,,,,,,,,,,,,,
TCE_313,CorporateEntity,Royal Asiatic Society,,,,,,,,,,,,,,,,,,,,,,,
TCE_314,Publication,China's Millions,,,,,,,,,Publishing Body,Missionary Journal,,,,,,,,,,,,,
TCE_315,CorporateEntity,Christian Union for the Severance of the British Empire with the Opium Traffic,,,,,,,,,Other,,,,,,,,,,,,,,
TCE_316,Publication,National Righteousness,,,,,,,,,Publishing Body,,,,,,,,,,,,,,
TCE_317,CorporateEntity,Life Fellowship Group,,,,,,,,,,,,,,,,,,,,,,,
TCE_318,CorporateEntity,World Council of Churches,,,,,,,,,,,,,,,,,,,,,,,
TCE_319,CorporateEntity,Presbyterian Church of Taiwan,,,,,,,,,,,,,,,,,,,,,,,
TCE_320,CorporateEntity,China Christian Educational Association,,,,,,,,,,,,,,,,,,,,,,,
TCE_321,CorporateEntity,Boy Scouts Association of China,,,,,,,,,,,,,,,,,,,,,,,
TCE_322,CorporateEntity,Chinese Government,,,,,,,,,,,,,,,,,,,,,,,
TCE_323,CorporateEntity,Hunan Mission (PN),,,,,,,,,,,,,,,,,,,,,,,
TCE_324,CorporateEntity,Moukden Circuit (UFS),,,,,,,,,,,,,,,,,,,,,,,
TCE_325,CorporateEntity,Presbyterian Mission Press (PN),,,,,,,,,,,,,,,,,,,,,,,
HBLAC_4,CorporateEntity,Literature Promotion Fund,,,,,,,,LPF,Publishing Body,Publication Society,,,,,,,,,,,,,
HBLAC_5,CorporateEntity,International Bible Reading Association in China,,,,,,,,IBRA,Publishing Body,Publication Society,,,,,,,,,,,,,
HBLAC_6,CorporateEntity,Cristian Literature for China,,,,,,,,,Publishing Body,Publication Society,,,,,,,,,,,,,
HBLAC_7,CorporateEntity,Church Literature Commitee,,,,,,,,,Publishing Body,Publication Society,,,,,,,,,,,,,
HBLAC_8,CorporateEntity,Kwang Hsueh Publishing House,,,,,,,,,Publishing Body,Publication Society,,,,,,,,,,,,,
HBP_5,Publication,National Righteousness,,,,,,,,,,,,,,,,,,,,,,,
HBP_6,CorporateEntity,Christian Union for the Severance of the British Empire with the Opium Traffic,,,,,,,,,,,,,,,,,,,,,,,
HBP_7,CorporateEntity,World Council of Churches,,,,,,,,,,,,,,,,,,,,,,,
HBP_8,CorporateEntity,Presbyterian Church of Taiwan,,,,,,,,,,,,,,,,,,,,,,,
CSCE_901,CorporateEntity,Bethlehem Mission Society,,,,,,,,,,,,,,,,,,,,,,,
CSCE_902,CorporateEntity,Canonesses of Saint Augustine of the Notre-Dame Congregation,,,,,,,,,,,,,,,,,,,,,,,
CSCE_903,CorporateEntity,Canossian Sisters of Charity,,,,,,,,,,,,,,,,,,,,,,,
CSCE_904,CorporateEntity,Canossian Sisters of Charity; Congregation of the Sisters of St. Paul of Chartres; Maryknoll Sisters of St. Dominic,,,,,,,,,,,,,,,,,,,,,,,
CSCE_905,CorporateEntity,Chinese Sisters of the Sacred Heart,,,,,,,,,,,,,,,,,,,,,,,
CSCE_906,CorporateEntity,Congregation of Picpus,,,,,,,,,,,,,,,,,,,,,,,
CSCE_907,CorporateEntity,Congregation of the Immaculate Heart of Mary,,,,,,,,,,,,,,,,,,,,,,,
CSCE_908,CorporateEntity,Congregation of the Mission,,,,,,,,,,,,,,,,,,,,,,,
CSCE_909,CorporateEntity,Congregation of the Sisters of St. Paul of Chartres,,,,,,,,,,,,,,,,,,,,,,,
CSCE_910,CorporateEntity,Foreign Missions of Paris,,,,,,,,,,,,,,,,,,,,,,,
CSCE_911,CorporateEntity,Franciscan Missionaries of Mary,,,,,,,,,,,,,,,,,,,,,,,
CSCE_912,CorporateEntity,Franciscans of Mercy of Luxembourg,,,,,,,,,,,,,,,,,,,,,,,
CSCE_913,CorporateEntity,Franciscans of the Sacred Heart,,,,,,,,,,,,,,,,,,,,,,,
CSCE_914,CorporateEntity,Grey Sisters of the Immaculate Conception,,,,,,,,,,,,,,,,,,,,,,,
CSCE_915,CorporateEntity,Institute of the Blessed Virgin Mary,,,,,,,,,,,,,,,,,,,,,,,
CSCE_916,CorporateEntity,Institute of the Brothers of the Christian Schools,,,,,,,,,,,,,,,,,,,,,,,
CSCE_917,CorporateEntity,Marist Brothers of the Schools,,,,,,,,,,,,,,,,,,,,,,,
CSCE_918,CorporateEntity,Maryknoll Fathers,,,,,,,,,,,,,,,,,,,,,,,
CSCE_919,CorporateEntity,Maryknoll Sisters of St. Dominic,,,,,,,,,,,,,,,,,,,,,,,
CSCE_920,CorporateEntity,Milan Foreign Missions,,,,,,,,,,,,,,,,,,,,,,,
CSCE_921,CorporateEntity,Missionaries of the Precious Blood,,,,,,,,,,,,,,,,,,,,,,,
CSCE_922,CorporateEntity,Missionaries of the Sacred Heart,,,,,,,,,,,,,,,,,,,,,,,
CSCE_923,CorporateEntity,Missionary Sisters of the Immaculate Conception,,,,,,,,,,,,,,,,,,,,,,,
CSCE_924,CorporateEntity,Missionary Sisters Servants of the Holy Spirit,,,,,,,,,,,,,,,,,,,,,,,
CSCE_925,CorporateEntity,Order of Preachers,,,,,,,,,,,,,,,,,,,,,,,
CSCE_926,CorporateEntity,Order of Saint Ursula,,,,,,,,,,,,,,,,,,,,,,,
CSCE_927,CorporateEntity,Presentation Sisters,,,,,,,,,,,,,,,,,,,,,,,
CSCE_928,CorporateEntity,Salesians of Don Bosco,,,,,,,,,,,,,,,,,,,,,,,
CSCE_929,CorporateEntity,School Sisters of Notre Dame (Kalocsa),,,,,,,,,,,,,,,,,,,,,,,
CSCE_930,CorporateEntity,Sisters of Charity of Saint Vincent De Paul,,,,,,,,,,,,,,,,,,,,,,,
CSCE_931,CorporateEntity,Sisters of Christian Doctrine,,,,,,,,,,,,,,,,,,,,,,,
CSCE_932,CorporateEntity,Sisters of Divine Providence,,,,,,,,,,,,,,,,,,,,,,,
CSCE_933,CorporateEntity,Sisters of Mercy ,,,,,,,,,,,,,,,,,,,,,,,
CSCE_934,CorporateEntity,Sisters of St. Joseph,,,,,,,,,,,,,,,,,,,,,,,
CSCE_935,CorporateEntity,Sisters of the Cross,,,,,,,,,,,,,,,,,,,,,,,
CSCE_936,CorporateEntity,Sisters of the Sacred Heart of Jesus of Saint-Jacut-les-Pins,,,,,,,,,,,,,,,,,,,,,,,
CSCE_937,CorporateEntity,Sisters of the Sacred Heart of Jesus of Saint-Jacut-les-Pins; Congregation of the Immaculate Heart of Mary,,,,,,,,,,,,,,,,,,,,,,,
CSCE_938,CorporateEntity,Society of Jesus,,,,,,,,,,,,,,,,,,,,,,,
CSCE_939,CorporateEntity,Society of Mary,,,,,,,,,,,,,,,,,,,,,,,
CSCE_940,CorporateEntity,Society of the Divine Savior,,,,,,,,,,,,,,,,,,,,,,,
CSCE_941,CorporateEntity,Society of the Divine Word,,,,,,,,,,,,,,,,,,,,,,,
CSCE_942,CorporateEntity,Society of the Helpers of the Holy Souls,,,,,,,,,,,,,,,,,,,,,,,
CSCE_943,CorporateEntity,Society of the Sacred Heart,,,,,,,,,,,,,,,,,,,,,,,
CSCE_944,CorporateEntity,St. Francis Xavier Foreign Mission Society,,,,,,,,,,,,,,,,,,,,,,,
CSCE_945,CorporateEntity,Ningsia [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_946,CorporateEntity,Tsining [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_947,CorporateEntity,Chengtu [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_948,CorporateEntity,Tatsienlu [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_949,CorporateEntity,Ningyuan [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_950,CorporateEntity,Tsaochow [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_951,CorporateEntity,Wuchang [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_952,CorporateEntity,Yenchow [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_953,CorporateEntity,Tsingtao [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_954,CorporateEntity,Idushien [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_955,CorporateEntity,Nanchang [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_956,CorporateEntity,Lintsing [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_957,CorporateEntity,Shanghai [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_958,CorporateEntity,Hunyuan [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_959,CorporateEntity,Hungtung [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_960,CorporateEntity,Hwangchow [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_961,CorporateEntity,Shaowu [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_962,CorporateEntity,Ankwo [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_963,CorporateEntity,Lanchow [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_964,CorporateEntity,Ichang [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_965,CorporateEntity,Yungping [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_966,CorporateEntity,Sienhsien [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_967,CorporateEntity,Pekin [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_968,CorporateEntity,Chungking [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_969,CorporateEntity,Wanshien [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_970,CorporateEntity,Kirin [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_971,CorporateEntity,Nanning [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_972,CorporateEntity,Taming [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_973,CorporateEntity,Kinghsien [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_974,CorporateEntity,Shenchow [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_975,CorporateEntity,Chengting [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_976,CorporateEntity,Suanhwa [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_977,CorporateEntity,Tunki [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_978,CorporateEntity,Changsha [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_979,CorporateEntity,Yuanling [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_980,CorporateEntity,Haimen [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_981,CorporateEntity,Kian [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_982,CorporateEntity,T'ai ho [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_983,CorporateEntity,Yukiang [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_984,CorporateEntity,Tsinan [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_985,CorporateEntity,Kichow [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_986,CorporateEntity,Kaifeng [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_987,CorporateEntity,Yunnanfu [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_988,CorporateEntity,Tsinchow [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_989,CorporateEntity,Pengpu [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_990,CorporateEntity,Wuhu [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_991,CorporateEntity,Kaying [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_992,CorporateEntity,Shunking [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_993,CorporateEntity,Nanking [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_994,CorporateEntity,Paoting [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_995,CorporateEntity,Ningpo [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_996,CorporateEntity,Moukden [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_997,CorporateEntity,Szepingkai [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_998,CorporateEntity,Suchow [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_999,CorporateEntity,Suifu [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1000,CorporateEntity,Taiyuan [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1001,CorporateEntity,Taichow [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1002,CorporateEntity,Tatung [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1003,CorporateEntity,Weihaiwei [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1004,CorporateEntity,Weihwei [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1005,CorporateEntity,Hankow [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1006,CorporateEntity,Amoy [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1007,CorporateEntity,Sian [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1008,CorporateEntity,Sinyang [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1009,CorporateEntity,Yungchow [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1010,CorporateEntity,Luan [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1011,CorporateEntity,Chengchow [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1012,CorporateEntity,Anking [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1013,CorporateEntity,Pingliang [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1014,CorporateEntity,Shiuchow [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1015,CorporateEntity,Nanyang [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1016,CorporateEntity,Yochow [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1017,CorporateEntity,Hanchung [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1018,CorporateEntity,Chefoo [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1019,CorporateEntity,Chihfeng [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1020,CorporateEntity,Tali [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1021,CorporateEntity,Foochow [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1022,CorporateEntity,Kanchow [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1023,CorporateEntity,Canton [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1024,CorporateEntity,Kweiyang [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1025,CorporateEntity,Hainan [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1026,CorporateEntity,Hangchow [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1027,CorporateEntity,Hengchow [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1028,CorporateEntity,Siwantze [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1029,CorporateEntity,Suiyuan [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
CSCE_1030,CorporateEntity,Kongmoon [Catholic Ecclesial Jursdiction],,,,,,,,,,,,,,,,,,,,,,,
